"loc","year","env","trial","rep","gen","prop_hav","trait","y"
"Kano",2019,"Kano19","18UYT36setAKN",2,"TMS14F1208P0007",0.85,"hi",0.344827586
"Kano",2019,"Kano19","18UYT36setAKN",2,"TMS14F1022P0006",1,"hi",0.302752294
"Kano",2019,"Kano19","18UYT36setAKN",2,"TMS14F1001P0004",1,"hi",0.422043011
"Kano",2019,"Kano19","18UYT36setAKN",2,"TMS14F1297P0019",1,"hi",0.5
"Kano",2019,"Kano19","18UYT36setAKN",2,"TMS14F1291P0011",1,"hi",0.448275862
"Kano",2019,"Kano19","18UYT36setAKN",2,"TMS14F1120P0003",1,"hi",0.271604938
"Kano",2019,"Kano19","18UYT36setAKN",2,"TMS14F1306P0015",1,"hi",0.296536797
"Kano",2019,"Kano19","18UYT36setAKN",2,"TMS14F1016P0006",1,"hi",0.475409836
"Kano",2019,"Kano19","18UYT36setAKN",2,"TMS14F1312P0003",1,"hi",0.294871795
"Kano",2019,"Kano19","18UYT36setAKN",2,"TMS14F1262P0002",1,"hi",0.19047619
"Kano",2019,"Kano19","18UYT36setAKN",2,"TMS14F1131P0001",1,"hi",0.275362319
"Kano",2019,"Kano19","18UYT36setAKN",2,"TMS14F1049P0001",0.9,"hi",0.375
"Kano",2019,"Kano19","18UYT36setAKN",2,"TMS13F1461P0002",1,"hi",0.350132626
"Kano",2019,"Kano19","18UYT36setAKN",2,"TMS14F1300P0008",0.85,"hi",0.292763158
"Kano",2019,"Kano19","18UYT36setAKN",2,"TMS14F1303P0012",1,"hi",0.456193353
"Kano",2019,"Kano19","18UYT36setAKN",2,"TMS13F2061P0005",1,"hi",0.510869565
"Kano",2019,"Kano19","18UYT36setAKN",2,"TMS13F1182P0002",1,"hi",0.463768116
"Kano",2019,"Kano19","18UYT36setAKN",2,"TMS14F1223P0007",1,"hi",0.425531915
"Kano",2019,"Kano19","18UYT36setAKN",2,"TMS14F1311P0002",1,"hi",0.328358209
"Kano",2019,"Kano19","18UYT36setAKN",2,"IITA-TMS-IBA000070",1,"hi",0.475655431
"Kano",2019,"Kano19","18UYT36setAKN",2,"IITA-TMS-IBA982101",1,"hi",0.114583333
"Kano",2019,"Kano19","18UYT36setAKN",2,"TMS14F1306P0020",1,"hi",0.451871658
"Kano",2019,"Kano19","18UYT36setAKN",2,"TMS13F1021P0008",1,"hi",0.335038363
"Kano",2019,"Kano19","18UYT36setAKN",2,"TMS14F1310P0004",1,"hi",0.456521739
"Kano",2019,"Kano19","18UYT36setAKN",2,"TMEB419",1,"hi",0.485861183
"Kano",2019,"Kano19","18UYT36setAKN",2,"TMS14F1195P0005",1,"hi",0.427816901
"Kano",2019,"Kano19","18UYT36setAKN",2,"IITA-TMS-IBA980581",1,"hi",0.392523364
"Kano",2019,"Kano19","18UYT36setAKN",2,"TMS14F1035P0007",1,"hi",0.548387097
"Kano",2019,"Kano19","18UYT36setAKN",2,"TMS14F1285P0017",0.9,"hi",0.473684211
"Kano",2019,"Kano19","18UYT36setAKN",2,"IITA-TMS-IBA30572",1,"hi",0.353448276
"Kano",2019,"Kano19","18UYT36setAKN",2,"TMS13F2207P0001",1,"hi",0.302030457
"Kano",2019,"Kano19","18UYT36setAKN",3,"TMS14F1310P0004",1,"hi",0.505154639
"Kano",2019,"Kano19","18UYT36setAKN",3,"TMS14F1306P0015",1,"hi",0.395480226
"Kano",2019,"Kano19","18UYT36setAKN",3,"TMS14F1001P0004",1,"hi",0.435185185
"Kano",2019,"Kano19","18UYT36setAKN",3,"TMS14F1303P0012",1,"hi",0.434108527
"Kano",2019,"Kano19","18UYT36setAKN",3,"TMS14F1285P0017",0.95,"hi",0.510638298
"Kano",2019,"Kano19","18UYT36setAKN",3,"TMEB419",1,"hi",0.40625
"Kano",2019,"Kano19","18UYT36setAKN",3,"TMS14F1022P0006",1,"hi",0.505494505
"Kano",2019,"Kano19","18UYT36setAKN",3,"IITA-TMS-IBA000070",1,"hi",0.502762431
"Kano",2019,"Kano19","18UYT36setAKN",3,"TMS14F1306P0020",1,"hi",0.466019417
"Kano",2019,"Kano19","18UYT36setAKN",3,"TMS14F1195P0005",1,"hi",0.470588235
"Kano",2019,"Kano19","18UYT36setAKN",3,"TMS14F1262P0002",1,"hi",0.422924901
"Kano",2019,"Kano19","18UYT36setAKN",3,"TMS14F1049P0001",1,"hi",0.554054054
"Kano",2019,"Kano19","18UYT36setAKN",3,"TMS14F1131P0001",1,"hi",0.45045045
"Kano",2019,"Kano19","18UYT36setAKN",3,"TMS13F1461P0002",0.75,"hi",0.504347826
"Kano",2019,"Kano19","18UYT36setAKN",3,"TMS14F1312P0003",1,"hi",0.368932039
"Kano",2019,"Kano19","18UYT36setAKN",3,"TMS13F1021P0008",1,"hi",0.230769231
"Kano",2019,"Kano19","18UYT36setAKN",3,"TMS14F1311P0002",1,"hi",0.480769231
"Kano",2019,"Kano19","18UYT36setAKN",3,"TMS14F1208P0007",1,"hi",0.478672986
"Kano",2019,"Kano19","18UYT36setAKN",3,"TMS14F1036P0007",1,"hi",0.551569507
"Kano",2019,"Kano19","18UYT36setAKN",3,"TMS14F1300P0008",0.75,"hi",0.363636364
"Kano",2019,"Kano19","18UYT36setAKN",3,"TMS14F1035P0007",0.75,"hi",0.583333333
"Kano",2019,"Kano19","18UYT36setAKN",3,"TMS14F1194P0002",1,"hi",0.608695652
"Kano",2019,"Kano19","18UYT36setAKN",3,"TMS14F1291P0011",0.75,"hi",0.479166667
"Kano",2019,"Kano19","18UYT36setAKN",3,"TMS14F1297P0019",1,"hi",0.566037736
"Kano",2019,"Kano19","18UYT36setAKN",3,"TMS13F2061P0005",1,"hi",0.526627219
"Kano",2019,"Kano19","18UYT36setAKN",3,"TMS14F1016P0006",1,"hi",0.435483871
"Kano",2019,"Kano19","18UYT36setAKN",3,"TMS14F1035P0004",1,"hi",0.567567568
"Kano",2019,"Kano19","18UYT36setAKN",3,"IITA-TMS-IBA982101",1,"hi",0.424460432
"Kano",2019,"Kano19","18UYT36setAKN",3,"TMS14F1223P0007",0.9,"hi",0.523076923
"Kano",2019,"Kano19","18UYT36setAKN",3,"IITA-TMS-IBA30572",1,"hi",0.462365591
"Kano",2019,"Kano19","18UYT36setAKN",3,"IITA-TMS-IBA980581",1,"hi",0.427083333
"Kano",2019,"Kano19","18UYT36setAKN",3,"TMS14F1224P0004",1,"hi",0.333333333
"Kano",2019,"Kano19","18UYT36setAKN",3,"TMS13F2207P0001",1,"hi",0.482758621
"Kano",2019,"Kano19","18UYT36setAKN",3,"TMS14F1120P0003",0.85,"hi",0.45631068
"Kano",2019,"Kano19","18UYT36setAKN",3,"TMS13F1114P0001",1,"hi",0.465277778
"Kano",2019,"Kano19","18UYT36setAKN",3,"TMS13F1182P0002",1,"hi",0.375
"Mokwa",2019,"Mokwa19","18UYT36setAMK",1,"TMS14F1223P0007",1,"hi",0.448275862
"Mokwa",2019,"Mokwa19","18UYT36setAMK",1,"TMS14F1194P0002",1,"hi",0.326315789
"Mokwa",2019,"Mokwa19","18UYT36setAMK",1,"TMS14F1195P0005",1,"hi",0.235294118
"Mokwa",2019,"Mokwa19","18UYT36setAMK",1,"TMS14F1303P0012",1,"hi",0.4
"Mokwa",2019,"Mokwa19","18UYT36setAMK",1,"TMS13F2207P0001",1,"hi",0.413333333
"Mokwa",2019,"Mokwa19","18UYT36setAMK",1,"TMS14F1285P0017",1,"hi",0.478672986
"Mokwa",2019,"Mokwa19","18UYT36setAMK",1,"TMS14F1224P0004",1,"hi",0.333333333
"Mokwa",2019,"Mokwa19","18UYT36setAMK",1,"IITA-TMS-IBA980581",1,"hi",0.33
"Mokwa",2019,"Mokwa19","18UYT36setAMK",1,"TMS14F1016P0006",1,"hi",0.520408163
"Mokwa",2019,"Mokwa19","18UYT36setAMK",1,"TMS14F1300P0008",1,"hi",0.401234568
"Mokwa",2019,"Mokwa19","18UYT36setAMK",1,"TMS13F2061P0005",1,"hi",0.413793103
"Mokwa",2019,"Mokwa19","18UYT36setAMK",1,"TMS13F1461P0002",1,"hi",0.490797546
"Mokwa",2019,"Mokwa19","18UYT36setAMK",1,"TMS14F1001P0004",1,"hi",0.40625
"Mokwa",2019,"Mokwa19","18UYT36setAMK",1,"TMS14F1049P0001",1,"hi",0.52688172
"Mokwa",2019,"Mokwa19","18UYT36setAMK",1,"TMS14F1022P0006",1,"hi",0.462121212
"Mokwa",2019,"Mokwa19","18UYT36setAMK",1,"TMS14F1262P0002",1,"hi",0.409090909
"Mokwa",2019,"Mokwa19","18UYT36setAMK",1,"TMS14F1297P0019",1,"hi",0.425855513
"Mokwa",2019,"Mokwa19","18UYT36setAMK",1,"TMS14F1131P0001",1,"hi",0.46969697
"Mokwa",2019,"Mokwa19","18UYT36setAMK",1,"IITA-TMS-IBA000070",1,"hi",0.557142857
"Mokwa",2019,"Mokwa19","18UYT36setAMK",1,"IITA-TMS-IBA982101",0.15,"hi",0.5
"Mokwa",2019,"Mokwa19","18UYT36setAMK",1,"IITA-TMS-IBA30572",1,"hi",0.468468468
"Mokwa",2019,"Mokwa19","18UYT36setAMK",1,"TMS13F1114P0001",1,"hi",0.480769231
"Mokwa",2019,"Mokwa19","18UYT36setAMK",1,"TMEB419",1,"hi",0.451219512
"Mokwa",2019,"Mokwa19","18UYT36setAMK",1,"TMS14F1036P0007",1,"hi",0.351351351
"Mokwa",2019,"Mokwa19","18UYT36setAMK",1,"TMS14F1312P0003",1,"hi",0.341085271
"Mokwa",2019,"Mokwa19","18UYT36setAMK",1,"TMS14F1035P0004",1,"hi",0.607734807
"Mokwa",2019,"Mokwa19","18UYT36setAMK",1,"TMS14F1120P0003",1,"hi",0.397163121
"Mokwa",2019,"Mokwa19","18UYT36setAMK",1,"TMS14F1306P0015",1,"hi",0.517985612
"Mokwa",2019,"Mokwa19","18UYT36setAMK",1,"TMS14F1306P0020",1,"hi",0.5
"Mokwa",2019,"Mokwa19","18UYT36setAMK",1,"TMS13F1021P0008",1,"hi",0.411764706
"Mokwa",2019,"Mokwa19","18UYT36setAMK",1,"TMS13F1182P0002",1,"hi",0.46835443
"Mokwa",2019,"Mokwa19","18UYT36setAMK",1,"TMS14F1035P0007",1,"hi",0.515151515
"Mokwa",2019,"Mokwa19","18UYT36setAMK",1,"TMS14F1310P0004",1,"hi",0.626168224
"Mokwa",2019,"Mokwa19","18UYT36setAMK",1,"TMS14F1291P0011",1,"hi",0.447368421
"Mokwa",2019,"Mokwa19","18UYT36setAMK",1,"TMS14F1311P0002",1,"hi",0.341085271
"Mokwa",2019,"Mokwa19","18UYT36setAMK",1,"TMS14F1208P0007",1,"hi",0.43220339
"Mokwa",2019,"Mokwa19","18UYT36setAMK",2,"TMS14F1224P0004",1,"hi",0.413793103
"Mokwa",2019,"Mokwa19","18UYT36setAMK",2,"TMS13F1114P0001",1,"hi",0.470588235
"Mokwa",2019,"Mokwa19","18UYT36setAMK",2,"TMS14F1035P0004",1,"hi",0.5625
"Mokwa",2019,"Mokwa19","18UYT36setAMK",2,"TMS14F1194P0002",1,"hi",0.493975904
"Mokwa",2019,"Mokwa19","18UYT36setAMK",2,"TMS14F1036P0007",1,"hi",0.548611111
"Mokwa",2019,"Mokwa19","18UYT36setAMK",2,"TMS14F1208P0007",1,"hi",0.52739726
"Mokwa",2019,"Mokwa19","18UYT36setAMK",2,"TMS14F1022P0006",1,"hi",0.652173913
"Mokwa",2019,"Mokwa19","18UYT36setAMK",2,"TMS14F1001P0004",1,"hi",0.5
"Mokwa",2019,"Mokwa19","18UYT36setAMK",2,"TMS14F1297P0019",1,"hi",0.190082645
"Mokwa",2019,"Mokwa19","18UYT36setAMK",2,"TMS14F1291P0011",1,"hi",0.578651685
"Mokwa",2019,"Mokwa19","18UYT36setAMK",2,"TMS14F1120P0003",1,"hi",0.56
"Mokwa",2019,"Mokwa19","18UYT36setAMK",2,"TMS14F1306P0015",1,"hi",0.406593407
"Mokwa",2019,"Mokwa19","18UYT36setAMK",2,"TMS14F1016P0006",1,"hi",0.447368421
"Mokwa",2019,"Mokwa19","18UYT36setAMK",2,"TMS14F1312P0003",1,"hi",0.408602151
"Mokwa",2019,"Mokwa19","18UYT36setAMK",2,"TMS14F1262P0002",1,"hi",0.330357143
"Mokwa",2019,"Mokwa19","18UYT36setAMK",2,"TMS14F1131P0001",1,"hi",0.519230769
"Mokwa",2019,"Mokwa19","18UYT36setAMK",2,"TMS14F1049P0001",1,"hi",0.535714286
"Mokwa",2019,"Mokwa19","18UYT36setAMK",2,"TMS13F1461P0002",1,"hi",0.632183908
"Mokwa",2019,"Mokwa19","18UYT36setAMK",2,"TMS14F1300P0008",0.45,"hi",0.365079365
"Mokwa",2019,"Mokwa19","18UYT36setAMK",2,"TMS14F1303P0012",1,"hi",0.428571429
"Mokwa",2019,"Mokwa19","18UYT36setAMK",2,"TMS13F2061P0005",1,"hi",0.474747475
"Mokwa",2019,"Mokwa19","18UYT36setAMK",2,"TMS13F1182P0002",1,"hi",0.534591195
"Mokwa",2019,"Mokwa19","18UYT36setAMK",2,"TMS14F1223P0007",1,"hi",0.61682243
"Mokwa",2019,"Mokwa19","18UYT36setAMK",2,"TMS14F1311P0002",1,"hi",0.509933775
"Mokwa",2019,"Mokwa19","18UYT36setAMK",2,"IITA-TMS-IBA000070",1,"hi",0.465517241
"Mokwa",2019,"Mokwa19","18UYT36setAMK",2,"IITA-TMS-IBA982101",NA,"hi",NA
"Mokwa",2019,"Mokwa19","18UYT36setAMK",2,"TMS14F1306P0020",0.5,"hi",0.318181818
"Mokwa",2019,"Mokwa19","18UYT36setAMK",2,"TMS13F1021P0008",1,"hi",0.2
"Mokwa",2019,"Mokwa19","18UYT36setAMK",2,"TMS14F1310P0004",1,"hi",0.519230769
"Mokwa",2019,"Mokwa19","18UYT36setAMK",2,"TMEB419",1,"hi",0.594936709
"Mokwa",2019,"Mokwa19","18UYT36setAMK",2,"TMS14F1195P0005",1,"hi",0.29245283
"Mokwa",2019,"Mokwa19","18UYT36setAMK",2,"IITA-TMS-IBA980581",0.6,"hi",0.318681319
"Mokwa",2019,"Mokwa19","18UYT36setAMK",2,"TMS14F1035P0007",1,"hi",0.660493827
"Mokwa",2019,"Mokwa19","18UYT36setAMK",2,"TMS14F1285P0017",1,"hi",0.509259259
"Mokwa",2019,"Mokwa19","18UYT36setAMK",2,"IITA-TMS-IBA30572",1,"hi",0.407407407
"Mokwa",2019,"Mokwa19","18UYT36setAMK",2,"TMS13F2207P0001",1,"hi",0.575757576
"Mokwa",2019,"Mokwa19","18UYT36setAMK",3,"TMS14F1310P0004",1,"hi",0.366336634
"Mokwa",2019,"Mokwa19","18UYT36setAMK",3,"TMS14F1306P0015",1,"hi",0.434782609
"Mokwa",2019,"Mokwa19","18UYT36setAMK",3,"TMS14F1001P0004",1,"hi",0.482758621
"Mokwa",2019,"Mokwa19","18UYT36setAMK",3,"TMS14F1303P0012",1,"hi",0.546391753
"Mokwa",2019,"Mokwa19","18UYT36setAMK",3,"TMS14F1285P0017",1,"hi",0.462365591
"Mokwa",2019,"Mokwa19","18UYT36setAMK",3,"TMEB419",1,"hi",0.408602151
"Mokwa",2019,"Mokwa19","18UYT36setAMK",3,"TMS14F1022P0006",1,"hi",0.640449438
"Mokwa",2019,"Mokwa19","18UYT36setAMK",3,"IITA-TMS-IBA000070",1,"hi",0.455284553
"Mokwa",2019,"Mokwa19","18UYT36setAMK",3,"TMS14F1306P0020",1,"hi",0.436619718
"Mokwa",2019,"Mokwa19","18UYT36setAMK",3,"TMS14F1195P0005",1,"hi",0.293478261
"Mokwa",2019,"Mokwa19","18UYT36setAMK",3,"TMS14F1262P0002",1,"hi",0.339805825
"Mokwa",2019,"Mokwa19","18UYT36setAMK",3,"TMS14F1049P0001",0.25,"hi",0.247863248
"Mokwa",2019,"Mokwa19","18UYT36setAMK",3,"TMS14F1131P0001",0.1,"hi",0.190409027
"Mokwa",2019,"Mokwa19","18UYT36setAMK",3,"TMS13F1461P0002",0.5,"hi",0.300699301
"Mokwa",2019,"Mokwa19","18UYT36setAMK",3,"TMS14F1312P0003",1,"hi",0.264248705
"Mokwa",2019,"Mokwa19","18UYT36setAMK",3,"TMS13F1021P0008",1,"hi",0.365269461
"Mokwa",2019,"Mokwa19","18UYT36setAMK",3,"TMS14F1311P0002",1,"hi",0.509803922
"Mokwa",2019,"Mokwa19","18UYT36setAMK",3,"TMS14F1208P0007",1,"hi",0.290697674
"Mokwa",2019,"Mokwa19","18UYT36setAMK",3,"TMS14F1036P0007",1,"hi",0.362614913
"Mokwa",2019,"Mokwa19","18UYT36setAMK",3,"TMS14F1300P0008",0.15,"hi",0.224137931
"Mokwa",2019,"Mokwa19","18UYT36setAMK",3,"TMS14F1035P0007",1,"hi",0.656984786
"Mokwa",2019,"Mokwa19","18UYT36setAMK",3,"TMS14F1194P0002",0.1,"hi",0.210970464
"Mokwa",2019,"Mokwa19","18UYT36setAMK",3,"TMS14F1291P0011",1,"hi",0.353159851
"Mokwa",2019,"Mokwa19","18UYT36setAMK",3,"TMS14F1297P0019",1,"hi",0.28
"Mokwa",2019,"Mokwa19","18UYT36setAMK",3,"TMS13F2061P0005",1,"hi",0.415384615
"Mokwa",2019,"Mokwa19","18UYT36setAMK",3,"TMS14F1016P0006",1,"hi",0.351851852
"Mokwa",2019,"Mokwa19","18UYT36setAMK",3,"TMS14F1035P0004",1,"hi",0.423076923
"Mokwa",2019,"Mokwa19","18UYT36setAMK",3,"IITA-TMS-IBA982101",NA,"hi",NA
"Mokwa",2019,"Mokwa19","18UYT36setAMK",3,"TMS14F1223P0007",1,"hi",0.376623377
"Mokwa",2019,"Mokwa19","18UYT36setAMK",3,"IITA-TMS-IBA30572",1,"hi",0.326923077
"Mokwa",2019,"Mokwa19","18UYT36setAMK",3,"IITA-TMS-IBA980581",1,"hi",0.345794393
"Mokwa",2019,"Mokwa19","18UYT36setAMK",3,"TMS14F1224P0004",0.25,"hi",0.196428571
"Mokwa",2019,"Mokwa19","18UYT36setAMK",3,"TMS13F2207P0001",0.5,"hi",0.464646465
"Mokwa",2019,"Mokwa19","18UYT36setAMK",3,"TMS14F1120P0003",1,"hi",0.195402299
"Mokwa",2019,"Mokwa19","18UYT36setAMK",3,"TMS13F1114P0001",1,"hi",0.278350515
"Mokwa",2019,"Mokwa19","18UYT36setAMK",3,"TMS13F1182P0002",1,"hi",0.412429379
"Onne",2019,"Onne19","18UYT36setAON",1,"TMS14F1223P0007",1,"hi",0.638297872
"Onne",2019,"Onne19","18UYT36setAON",1,"TMS14F1194P0002",1,"hi",0.680851064
"Onne",2019,"Onne19","18UYT36setAON",1,"TMS14F1195P0005",1,"hi",0.588235294
"Onne",2019,"Onne19","18UYT36setAON",1,"TMS14F1303P0012",1,"hi",0.537037037
"Onne",2019,"Onne19","18UYT36setAON",1,"TMS13F2207P0001",1,"hi",0.573770492
"Onne",2019,"Onne19","18UYT36setAON",1,"TMS14F1285P0017",1,"hi",0.634920635
"Onne",2019,"Onne19","18UYT36setAON",1,"TMS14F1224P0004",1,"hi",0.618421053
"Onne",2019,"Onne19","18UYT36setAON",1,"IITA-TMS-IBA980581",1,"hi",0.550387597
"Onne",2019,"Onne19","18UYT36setAON",1,"TMS14F1016P0006",1,"hi",0.664
"Onne",2019,"Onne19","18UYT36setAON",1,"TMS14F1300P0008",1,"hi",0.590163934
"Onne",2019,"Onne19","18UYT36setAON",1,"TMS13F2061P0005",1,"hi",0.561797753
"Onne",2019,"Onne19","18UYT36setAON",1,"TMS13F1461P0002",1,"hi",0.53125
"Onne",2019,"Onne19","18UYT36setAON",1,"TMS14F1001P0004",1,"hi",0.631578947
"Onne",2019,"Onne19","18UYT36setAON",1,"TMS14F1049P0001",1,"hi",0.523809524
"Onne",2019,"Onne19","18UYT36setAON",1,"TMS14F1022P0006",1,"hi",0.666666667
"Onne",2019,"Onne19","18UYT36setAON",1,"TMS14F1262P0002",1,"hi",0.641025641
"Onne",2019,"Onne19","18UYT36setAON",1,"TMS14F1297P0019",1,"hi",0.416666667
"Onne",2019,"Onne19","18UYT36setAON",1,"TMS14F1131P0001",1,"hi",0.635294118
"Onne",2019,"Onne19","18UYT36setAON",1,"IITA-TMS-IBA982101",1,"hi",0.658536585
"Onne",2019,"Onne19","18UYT36setAON",1,"IITA-TMS-IBA000070",1,"hi",0.537313433
"Onne",2019,"Onne19","18UYT36setAON",1,"IITA-TMS-IBA30572",1,"hi",0.583333333
"Onne",2019,"Onne19","18UYT36setAON",1,"TMS13F1114P0001",1,"hi",0.5
"Onne",2019,"Onne19","18UYT36setAON",1,"TMEB419",1,"hi",0.545454545
"Onne",2019,"Onne19","18UYT36setAON",1,"TMS14F1036P0007",1,"hi",0.723404255
"Onne",2019,"Onne19","18UYT36setAON",1,"TMS14F1312P0003",1,"hi",0.574468085
"Onne",2019,"Onne19","18UYT36setAON",1,"TMS14F1035P0004",1,"hi",0.522727273
"Onne",2019,"Onne19","18UYT36setAON",1,"TMS14F1120P0003",1,"hi",0.696969697
"Onne",2019,"Onne19","18UYT36setAON",1,"TMS14F1306P0015",1,"hi",0.5625
"Onne",2019,"Onne19","18UYT36setAON",1,"TMS14F1306P0020",1,"hi",0.653846154
"Onne",2019,"Onne19","18UYT36setAON",1,"TMS13F1021P0008",1,"hi",0.613636364
"Onne",2019,"Onne19","18UYT36setAON",1,"TMS13F1182P0002",1,"hi",0.546218487
"Onne",2019,"Onne19","18UYT36setAON",1,"TMS14F1035P0007",1,"hi",0.6
"Onne",2019,"Onne19","18UYT36setAON",1,"TMS14F1310P0004",1,"hi",0.703125
"Onne",2019,"Onne19","18UYT36setAON",1,"TMS14F1291P0011",1,"hi",0.615384615
"Onne",2019,"Onne19","18UYT36setAON",1,"TMS14F1311P0002",1,"hi",0.357142857
"Onne",2019,"Onne19","18UYT36setAON",1,"TMS14F1208P0007",1,"hi",0.766666667
"Onne",2019,"Onne19","18UYT36setAON",2,"TMS14F1224P0004",1,"hi",0.70212766
"Onne",2019,"Onne19","18UYT36setAON",2,"TMS13F1114P0001",1,"hi",0.602739726
"Onne",2019,"Onne19","18UYT36setAON",2,"TMS14F1035P0004",1,"hi",0.780487805
"Onne",2019,"Onne19","18UYT36setAON",2,"TMS14F1194P0002",1,"hi",0.653465347
"Onne",2019,"Onne19","18UYT36setAON",2,"TMS14F1036P0007",1,"hi",0.558823529
"Onne",2019,"Onne19","18UYT36setAON",2,"TMS14F1208P0007",1,"hi",0.756097561
"Onne",2019,"Onne19","18UYT36setAON",2,"TMS14F1022P0006",1,"hi",0.727272727
"Onne",2019,"Onne19","18UYT36setAON",2,"TMS14F1001P0004",1,"hi",0.538461538
"Onne",2019,"Onne19","18UYT36setAON",2,"TMS14F1297P0019",1,"hi",0.540540541
"Onne",2019,"Onne19","18UYT36setAON",2,"TMS14F1291P0011",1,"hi",0.714285714
"Onne",2019,"Onne19","18UYT36setAON",2,"TMS14F1120P0003",1,"hi",0.572649573
"Onne",2019,"Onne19","18UYT36setAON",2,"TMS14F1306P0015",1,"hi",0.387096774
"Onne",2019,"Onne19","18UYT36setAON",2,"TMS14F1016P0006",0.9,"hi",0.683333333
"Onne",2019,"Onne19","18UYT36setAON",2,"TMS14F1312P0003",1,"hi",0.454545455
"Onne",2019,"Onne19","18UYT36setAON",2,"TMS14F1262P0002",1,"hi",0.684210526
"Onne",2019,"Onne19","18UYT36setAON",2,"TMS14F1131P0001",0.5,"hi",0.916666667
"Onne",2019,"Onne19","18UYT36setAON",2,"TMS14F1049P0001",1,"hi",0.5
"Onne",2019,"Onne19","18UYT36setAON",2,"TMS13F1461P0002",1,"hi",0.583333333
"Onne",2019,"Onne19","18UYT36setAON",2,"TMS14F1300P0008",1,"hi",0.611940299
"Onne",2019,"Onne19","18UYT36setAON",2,"TMS14F1303P0012",0.9,"hi",0.516666667
"Onne",2019,"Onne19","18UYT36setAON",2,"TMS13F2061P0005",0.9,"hi",0.552238806
"Onne",2019,"Onne19","18UYT36setAON",2,"TMS13F1182P0002",0.95,"hi",0.536082474
"Onne",2019,"Onne19","18UYT36setAON",2,"TMS14F1223P0007",0.95,"hi",0.723404255
"Onne",2019,"Onne19","18UYT36setAON",2,"TMS14F1311P0002",1,"hi",0.492307692
"Onne",2019,"Onne19","18UYT36setAON",2,"IITA-TMS-IBA982101",1,"hi",0.642857143
"Onne",2019,"Onne19","18UYT36setAON",2,"IITA-TMS-IBA000070",1,"hi",0.58490566
"Onne",2019,"Onne19","18UYT36setAON",2,"TMS14F1306P0020",1,"hi",0.594594595
"Onne",2019,"Onne19","18UYT36setAON",2,"TMS13F1021P0008",1,"hi",0.46031746
"Onne",2019,"Onne19","18UYT36setAON",2,"TMS14F1310P0004",1,"hi",0.673076923
"Onne",2019,"Onne19","18UYT36setAON",2,"TMEB419",1,"hi",0.605263158
"Onne",2019,"Onne19","18UYT36setAON",2,"TMS14F1195P0005",1,"hi",0.6375
"Onne",2019,"Onne19","18UYT36setAON",2,"IITA-TMS-IBA980581",1,"hi",0.708860759
"Onne",2019,"Onne19","18UYT36setAON",2,"TMS14F1035P0007",1,"hi",0.6875
"Onne",2019,"Onne19","18UYT36setAON",2,"TMS14F1285P0017",1,"hi",0.75
"Onne",2019,"Onne19","18UYT36setAON",2,"IITA-TMS-IBA30572",0.95,"hi",0.619047619
"Onne",2019,"Onne19","18UYT36setAON",2,"TMS13F2207P0001",1,"hi",0.568627451
"Onne",2019,"Onne19","18UYT36setAON",3,"TMS14F1310P0004",1,"hi",0.641025641
"Onne",2019,"Onne19","18UYT36setAON",3,"TMS14F1306P0015",1,"hi",0.6
"Onne",2019,"Onne19","18UYT36setAON",3,"TMS14F1001P0004",0.9,"hi",0.626865672
"Onne",2019,"Onne19","18UYT36setAON",3,"TMS14F1303P0012",1,"hi",0.6
"Onne",2019,"Onne19","18UYT36setAON",3,"TMS14F1285P0017",1,"hi",0.710526316
"Onne",2019,"Onne19","18UYT36setAON",3,"TMEB419",1,"hi",0.559322034
"Onne",2019,"Onne19","18UYT36setAON",3,"TMS14F1022P0006",1,"hi",0.707317073
"Onne",2019,"Onne19","18UYT36setAON",3,"IITA-TMS-IBA982101",1,"hi",0.735294118
"Onne",2019,"Onne19","18UYT36setAON",3,"TMS14F1306P0020",1,"hi",0.614035088
"Onne",2019,"Onne19","18UYT36setAON",3,"TMS14F1195P0005",1,"hi",0.630136986
"Onne",2019,"Onne19","18UYT36setAON",3,"TMS14F1262P0002",1,"hi",0.636363636
"Onne",2019,"Onne19","18UYT36setAON",3,"TMS14F1049P0001",1,"hi",0.5
"Onne",2019,"Onne19","18UYT36setAON",3,"TMS14F1131P0001",0.5,"hi",0.75
"Onne",2019,"Onne19","18UYT36setAON",3,"TMS13F1461P0002",1,"hi",0.5625
"Onne",2019,"Onne19","18UYT36setAON",3,"TMS14F1312P0003",1,"hi",0.555555556
"Onne",2019,"Onne19","18UYT36setAON",3,"TMS13F1021P0008",1,"hi",0.428571429
"Onne",2019,"Onne19","18UYT36setAON",3,"TMS14F1311P0002",1,"hi",0.380952381
"Onne",2019,"Onne19","18UYT36setAON",3,"TMS14F1208P0007",1,"hi",0.642857143
"Onne",2019,"Onne19","18UYT36setAON",3,"TMS14F1036P0007",1,"hi",0.655172414
"Onne",2019,"Onne19","18UYT36setAON",3,"TMS14F1300P0008",1,"hi",0.615384615
"Onne",2019,"Onne19","18UYT36setAON",3,"TMS14F1035P0007",1,"hi",0.5
"Onne",2019,"Onne19","18UYT36setAON",3,"TMS14F1194P0002",1,"hi",0.541666667
"Onne",2019,"Onne19","18UYT36setAON",3,"TMS14F1291P0011",1,"hi",0.46875
"Onne",2019,"Onne19","18UYT36setAON",3,"TMS14F1297P0019",1,"hi",0.5
